,PHD
0,11.785042584576287
1,9.946322440871242
2,
3,10.46305642641518
4,10.553486852965232
5,10.68001345208207
6,11.85947370509698
7,9.764986247327816
8,6.4040696886769375
9,11.555974423217561
10,5.3564900416673185
11,10.407244205916202
12,7.400459302691384
13,5.74194974053287
14,9.594920188359508
15,8.833784319879754
16,9.507632750075171
17,9.409773683996503
18,9.180108090888414
19,6.209438912431753
20,6.12250555365538
21,12.336847582794714
22,10.899211484694282
23,11.31724928828755
24,10.202478067465693
25,
26,7.444983739366327
27,12.479527866650406
28,10.828774102206069
29,11.397599783700315
30,9.512528281725631
31,9.629138021041639
32,6.978854056108756
33,9.35198412816412
34,
35,7.658522404883698
36,
37,9.26773904743096
38,7.100426265820822
39,9.030816814258493
40,11.058942596889704
41,
42,8.65423027880239
43,10.460789727900757
44,8.699028587710167
45,9.39009113562378
46,
47,10.102902851118683
48,8.50390342481168
49,11.877469498041107
50,
51,11.151996326244518
52,8.353953574178405
53,9.385337776938853
54,
55,8.947975014458383
56,9.779504319886748
57,10.291773783407537
58,7.777641357072376
59,8.877899280197711
60,10.111127869383314
61,10.471677824675025
62,10.191319148048223
63,16.217420730962818
64,10.455124180275547
65,9.576260479377433
66,12.557679959523847
67,11.504155695201405
68,10.204679108808385
69,10.713672602463582
70,10.56644041338897
71,10.009529950464964
72,8.638423437904667
73,9.901153973415655
74,7.931016251211619
75,10.636869951880486
76,10.8793904034871
77,7.8479027696825865
78,7.719077120091402
79,
80,9.064283078137885
81,6.023453152668922
82,10.485567730126654
83,9.550448493682303
84,6.041027072545784
85,10.859147900004835
86,11.531366398373999
87,10.025914281490227
88,10.692593103754836
89,9.165255704043954
90,
91,10.759677135241148
92,
93,7.66529312993796
94,9.927687030520092
95,7.543307254730846
96,9.400008405924394
97,
98,
99,7.092625413115906
100,8.543061428302114
101,10.958180653628908
102,9.853955903986277
103,9.467466127847258
104,7.848389497166995
105,14.175660532574426
106,7.5244195393949065
107,10.049851563208275
108,10.366029549078117
109,8.671255631430665
110,10.297992138614886
111,10.380987636104928
112,8.401550385022746
113,8.244013688988744
114,9.865096094978052
115,9.893165429447071
116,10.354886631715049
117,12.082791728458202
118,8.981243721031122
119,10.298890107331077
120,10.724189801473372
121,10.190985396517675
122,9.590104102846036
123,12.371335012613626
124,8.301734655881127
125,
126,8.629197772373951
127,15.042843354559015
128,6.297985140246451
129,7.972927866959952
130,11.437205328265332
131,6.97804628181163
132,10.787904228198204
133,8.997643353463005
134,10.972256151893639
135,10.09854466957299
136,
137,10.78973359372184
138,10.648863124596403
139,10.383687935784852
140,7.150441344704542
141,10.32776264432628
142,10.375041299981909
143,12.206434663818357
144,10.26466315875256
145,8.827724723812608
146,9.915219382215277
147,10.620578118044959
148,7.4679718686174
149,9.015238709282881
150,9.004274969442267
151,18.208734116102185
152,8.877330977402291
153,8.87150190137749
154,6.9650840747493215
155,
156,9.087129826145318
157,12.352978337797103
158,9.869852847237945
159,
160,15.27881488388149
161,12.083582812307146
162,10.027732280938281
163,7.528788599689538
164,10.080083711914472
165,9.002478612137859
166,8.088750283695438
167,15.63070943684504
168,10.260360824912404
169,
170,10.102421624121565
171,7.836381918415797
172,
173,9.024727829840785
174,8.30542048657407
175,11.760637096341187
176,
177,9.234553966118241
178,
179,8.3647739675899
180,5.571629964237683
181,11.125742487421896
182,9.562329104069766
183,10.591879004705673
184,9.732120109809108
185,14.661210459783844
186,
187,10.624116010475937
188,9.906746785345947
189,8.856046652962842
190,8.409791824969444
191,9.541020986598188
192,
193,
194,8.906217380236749
195,11.771783471324133
196,11.154262552628783
197,11.277732485881415
198,6.956126510512868
199,7.8349009100508376
200,8.645687939838613
201,
202,8.880047555793595
203,9.147282320080276
204,10.895129693945272
205,8.632460493805196
206,7.93918647567675
207,
208,
209,9.444888015850163
210,11.202186824835962
211,13.179631412819273
212,10.662393718433501
213,10.582000833085932
214,11.005300796417952
215,7.59200684684138
216,9.493105496397204
217,6.919031314554067
218,12.177454270645457
219,10.679831741355057
220,10.032609667264524
221,8.571045438800361
222,10.352742002274953
223,13.202982618684565
224,8.094330002617607
225,9.510575434717522
226,7.5166227453762815
227,12.001969018424468
228,10.704270443424297
229,11.39340490032859
230,7.707215440734399
231,10.590618159163231
232,10.592402570562957
233,11.914733322705406
234,9.676122854990014
235,11.741491921746107
236,11.825723259397561
237,
238,7.459224266474692
239,12.00804935301457
240,11.913221738203084
241,11.475680177597209
242,
243,9.72654342849261
244,9.33323923455032
245,8.507196177112782
246,
247,6.9422855619906585
248,9.167070696095193
249,9.351010851757236
250,
251,8.18661438864455
252,9.418988184974634
253,9.770194263324715
254,11.707156428267163
255,10.585980698910545
256,11.056077464891873
257,11.652472468880891
258,5.649764186365442
259,10.498387181827784
260,8.670170728008035
261,11.058045777099533
262,6.469476780000525
263,9.477323586742857
264,9.309901828035287
265,8.71521789375141
266,7.009509240920001
267,10.705366253597589
268,8.227081158068009
269,7.754987263918778
270,10.093509562577452
271,11.855010861131213
272,10.51863029977767
273,7.760754379176955
274,8.889176992923183
275,7.607578371813572
276,8.71309489654843
277,14.553470856781466
278,10.172596484361723
279,9.823538999739712
280,10.27493191139323
281,7.021871905091021
282,9.599581689511485
283,9.087860117530713
284,
285,
286,10.429490988382607
287,11.066195877014453
288,9.629750817036694
289,10.050409079857932
290,12.349889023537129
291,8.167349294744039
292,11.353549702354798
293,7.201086086719274
294,
295,10.568483491490083
296,10.334163018901078
297,9.330849183603195
298,9.09713497619162
299,9.6903359167103
300,9.493582273440275
301,11.428141191042357
302,7.229650303418372
303,
304,10.456705086952985
305,10.172995853707048
306,11.138343886987606
307,14.745566158505085
308,
309,10.923662259219492
310,5.931736269480945
311,10.291914317187516
312,8.207929057021868
313,
314,9.45645161410912
315,10.574809429161533
316,15.920636218050188
317,10.720292280333087
318,7.78424636621992
319,8.799484041466842
320,10.324934344965941
321,8.307367112782355
322,8.286381325517976
323,9.316224245003415
324,10.339318241775029
325,10.490599052491977
326,
327,7.472903700711183
328,10.514544050452113
329,11.24175936501481
330,10.060928832722908
331,9.551853761241816
332,7.446529870597793
333,12.637349306468373
334,9.47574616276592
335,7.505075569795813
336,16.038862923454804
337,10.818883935649666
338,7.442216251518105
339,10.651081462012472
340,
341,9.875130584005504
342,11.016257266425132
343,
344,8.933285446144136
345,9.819167261584491
346,6.061721670894643
347,
348,7.490796863581343
349,13.279122224034465
350,11.822783075909975
351,8.372239994193679
352,9.699290220180787
353,9.258328656824146
354,9.978713367295256
355,11.255100556829841
356,9.294268561637432
357,11.881002588845217
358,7.6175950054616735
359,9.751616835119824
360,8.488373693004172
361,8.880269203245666
362,8.817854723428393
363,10.537483927845615
364,10.3639638309811
365,10.882303181965305
366,8.079068383497276
367,10.775124404164087
368,9.478840081668029
369,8.561923464064304
370,8.404173718592068
371,10.135274096390335
372,9.918499249424046
373,10.572571723553041
374,10.576881108945221
375,11.224170073593836
376,10.687701854809616
377,11.617676677571383
378,10.657326728460049
379,9.534141002728607
380,6.85754829009547
381,9.949071394850332
382,8.463849292606824
383,11.861450225244115
384,11.088175880365114
385,19.797244793185513
386,10.777928693093056
387,10.729110734704486
388,10.521306770339502
389,9.637536328441962
390,8.798221303117879
391,10.599946288463123
392,11.442479005216324
393,9.431379647627145
394,
395,9.663591044785116
396,10.327300980480736
397,7.4947813865776585
398,6.239628677729627
399,8.615270176409249
400,12.041553386965827
401,
402,8.938498978369251
403,10.055658533914942
404,8.265387606068582
405,12.270117350212859
406,
407,
408,10.727802456005076
409,10.843021634851645
410,9.467097566393809
411,10.483986202702207
412,9.697234921410857
413,8.654458922397133
414,9.354517285840565
415,11.449719278065576
416,9.527986902266111
417,6.495073728565292
418,8.813903958956685
419,8.992820670481855
420,10.712817436528109
421,6.5271674125524255
422,10.023121412803008
423,8.934584549361114
424,7.075518264448767
425,12.967183903624734
426,11.767966732145393
427,8.093626573488502
428,10.667847051608687
429,9.147563945619813
430,11.281163346408578
431,9.595689609264431
432,10.291369162353623
433,
434,
435,8.415614096053256
436,7.745561222165804
437,10.016132462071937
438,
439,9.681806843690518
440,10.51957146479316
441,10.4977966522693
442,8.645424796631751
443,11.803905763331212
444,9.084456333510378
445,8.933587549945905
446,
447,
448,5.683265759781936
449,10.181541259725238
450,9.172341374352147
451,11.286653423984754
452,15.574989565014995
453,9.960691327161712
454,10.704686292952994
455,10.470593680580743
456,9.40681726077676
457,9.197187197092255
458,
459,
460,8.029149725966436
461,7.717444310281935
462,
463,9.266131759793524
464,9.263671614417964
465,8.337357517916558
466,8.619684320964168
467,8.00177616717023
468,12.564471187522713
469,9.635831898074546
470,8.818523813788474
471,9.383299233828863
472,7.999748103956085
473,10.079726431619724
474,7.591315780789258
475,11.234290581047548
476,
477,8.684217754947957
478,
479,10.025428356932208
480,
481,11.674825608672583
482,7.17036195571333
483,8.999466075981458
484,7.068267348652813
485,9.715774177795582
486,8.95683413895843
487,9.927251853171978
488,9.781211888420986
489,9.24716297158233
490,6.812047624453493
491,9.235054077601813
492,11.329232215425566
493,8.94406092976577
494,
495,10.348013501534927
496,12.162823626221767
497,10.402013239290264
498,
499,7.223620413283911
500,
501,8.490045964922
502,4.286502300235707
503,7.814830175021364
504,13.588175168729155
505,
506,7.335925766618803
507,10.28321484681087
508,12.943111030801356
509,9.108378038997042
510,5.737119115689837
511,10.952499121380827
512,
513,10.938168114733259
514,11.266611750118026
515,
516,6.573450040609909
517,11.89651573372464
518,9.13449149519004
519,
520,7.530769050738843
521,12.196915974238035
522,
523,11.661599886466318
524,7.854075312304122
525,8.686908490629754
526,8.758312436445895
527,10.211786284423455
528,12.118552624275152
529,3.4226010060674277
530,6.316906279554603
531,14.005818695148538
532,13.062955820268426
533,10.201158336267678
534,16.423409301797303
535,9.44641523444434
536,7.904873989283333
537,7.428918964266571
538,10.817598727300945
539,8.327436964757121
540,17.33808714180319
541,10.748124241152974
542,7.9756376322237195
543,25.86313615424767
544,
545,9.000334916035868
546,13.746080696867395
547,6.575841241729835
548,9.841718655494097
549,7.543928002306097
550,14.306320894943083
551,11.186139364977928
552,5.714474596669562
553,14.651906147661759
554,
555,5.573896892227389
556,8.479770214999792
557,5.539558574345631
558,11.799060535382308
559,7.725219710198238
560,12.707172924744219
561,9.424931349729407
562,9.797723845073845
563,11.206230165888265
564,7.535311443500777
565,13.51404917733864
566,13.847718031821467
567,8.039784065959745
568,7.685755502284251
569,5.255222415660402
570,10.6209684589985
571,10.34485135479684
572,9.625753060159786
573,5.848890011732088
574,9.600056789535909
575,10.37995248200096
576,8.897533286782172
577,6.007473474270614
578,4.892193974067751
579,9.392588314192011
580,9.218138374214266
581,6.9001101520199235
582,8.729390224585883
583,7.826648360743232
584,9.998766079475928
585,3.061758954373065
586,
587,12.116439711774415
588,8.452251419662595
589,
590,6.679576435983115
591,9.294411276867407
592,7.485821761909771
593,4.609679810290987
594,9.656164819753785
595,11.454545389361884
596,10.58149054347278
597,8.23995474821444
598,
599,4.92569268152404
600,
601,14.7403662125219
602,11.546151388319165
603,
604,8.550441415660849
605,9.7087003811248
606,8.34180779101343
607,9.896833297840372
608,14.651667099583202
609,7.637936930872364
610,9.878168332822728
611,
612,18.907409973570974
613,8.702060564957995
614,11.278090711782102
615,
616,10.785537665190997
617,10.412101799048369
618,8.505813366940192
619,
620,
621,14.989539487646505
622,9.042272813827257
623,11.479658778137091
624,11.753558549749245
625,
626,8.90903500613039
627,10.206573853037886
628,
629,10.769619989649378
630,3.3232744018367164
631,11.888874900204332
632,13.31481724396904
633,
634,10.811689863275076
635,13.192738856927836
636,11.900364444555553
637,6.1828761122163804
638,10.096605562282692
639,3.121148903188231
640,
641,8.708599334218775
642,9.701665683395845
643,10.422517719578146
644,
645,10.10069929062451
646,12.346207814760447
647,8.448884134287017
648,11.67971857985241
649,10.861760710206825
650,8.502259825656846
651,7.683553204793982
652,6.327920045778726
653,6.128510897104148
654,7.478154898181742
655,7.874738161743863
656,5.9387846503317965
657,11.808243456130958
658,7.5989249058057915
659,
660,7.196065261956701
661,15.68391174575544
662,3.7775109936372555
663,8.526396110362583
664,8.004267962346203
665,13.359722765759395
666,7.779023002680347
667,7.013164037253036
668,4.172435871873325
669,10.532007797824319
670,15.939272367548508
671,3.9656162498597833
672,10.088411035787018
673,
674,8.721123855623176
675,15.247504079837498
676,
677,
678,7.835435386142234
679,17.18780766644753
680,5.690503247721256
681,10.54991524031575
682,10.453772446424859
683,9.951772898858044
684,8.588436329730074
685,11.3720437375283
686,10.263230669597322
687,
688,
689,8.66871322122792
690,8.638464366553618
691,8.201013804730762
692,
693,15.447742354617636
694,8.440488535133555
695,10.53299285889153
696,13.386301914721612
697,
698,12.813561228466536
699,5.058648744558608
700,13.060483413533538
701,11.800959210222278
702,
703,10.802616093503925
704,
705,8.456319742363933
706,9.360431981526503
707,15.376142617846273
708,8.316823368578882
709,12.862017550116015
710,8.66202580868721
711,12.444545975578578
712,
713,6.6850009826061605
714,8.998713765681805
715,13.198101680496599
716,7.652336386232747
717,7.640697017796161
718,7.6321541910560935
719,7.73330159221693
720,10.925751431421807
721,14.072528187169146
722,16.874050306498532
723,6.552126068448952
724,
725,12.459725798249494
726,8.755157342595986
727,7.260424929384664
728,12.841900644183273
729,8.290437330736532
730,9.254830056617001
731,7.2914307440711665
732,8.433301409578782
733,7.1360260575602
734,
735,9.635144178378557
736,9.833592397113136
737,8.091668928427179
738,3.716060761192891
739,9.42525605160924
740,8.33579946956206
741,7.520256431878902
742,12.604940474681392
743,10.021763221327763
744,8.673149746717039
745,12.026181183324717
746,8.967743612420167
747,11.40938240131156
748,8.503017448469935
749,13.13594687802257
750,7.4695901937367335
751,20.96604232837214
752,8.238956595262449
753,
754,10.928230060714295
755,9.412763996404664
756,7.127071981135749
757,9.301538775774004
758,12.727004544751152
759,11.577926461469877
760,
761,9.977801050318076
762,6.046684086040593
763,8.762090036920029
764,10.738763608297674
765,
766,
767,8.946075229674337
768,10.361805576654296
769,14.10572163118955
770,8.548563887849468
771,10.88202268166407
772,9.659400641390416
773,9.375882116587512
774,4.819409657316561
775,
776,13.844962936468443
777,8.958208938542064
778,8.315665062805895
779,7.851272200641198
780,11.678428385309488
781,6.802108565539797
782,9.117451336745495
783,9.856586926181645
784,3.5804245123473004
785,13.326753310284548
786,8.121093924751603
787,7.159511130385418
788,5.9933941102352
789,10.612159032668517
790,12.400255694919682
791,9.950052584715841
792,5.9176422299892915
793,11.313108488018024
794,11.732229644961235
795,
796,
797,5.849512894487037
798,7.6310113955327425
799,10.336070811697333
800,9.054508632675299
801,13.377741319791781
802,
803,15.143521562769507
804,11.543228365001672
805,2.663513370090818
806,4.371772829901078
807,11.194099852880596
808,2.920166794199086
809,12.420910396633865
810,12.605326834008789
811,11.948238208726087
812,7.639230128479237
813,3.1633692390465
814,12.969139214076959
815,
816,6.531225262137329
817,10.3408725357043
818,14.553980393635893
819,9.10236767632523
820,10.816088522942929
821,6.042054048247879
822,14.448068158384169
823,11.089049333308234
824,9.333854553770461
825,8.660464871880844
826,6.378219724814973
827,
828,8.20048259266532
829,11.153815732359242
830,10.830756261453667
831,7.0581226937981025
832,8.167371299672336
833,3.7732601611342305
834,9.129360498284564
835,8.774318029290493
836,9.572131353750702
837,10.594160446031802
838,12.991463193436037
839,10.258085303346578
840,8.785859899670426
841,6.697991292155848
842,12.56301504203994
843,6.777166358996095
844,7.986752028970418
845,11.67933276091355
846,6.79108346505747
847,5.851670970810416
848,7.411009879171058
849,9.391984015727035
850,5.567472241772404
851,13.488207885108572
852,9.71649859072507
853,
854,8.906482405958798
855,12.516038058633539
856,12.95237448871767
857,6.5561432588658946
858,7.852342537802136
859,11.867031668203209
860,13.612174992120401
861,7.379189833445551
862,6.24718590072596
863,12.496635772894077
864,4.221480390985525
865,7.7979869952089595
866,8.83662148372615
867,9.341927308424431
868,
869,5.454529000436492
870,7.647953212685264
871,8.49482457221551
872,8.71713180805343
873,8.733343859599776
874,
875,
876,12.091837750448176
877,13.873475388864565
878,10.788319985373066
879,11.246901638562731
880,9.20194977287306
881,11.113119855522072
882,9.79389705787571
883,5.971466355809864
884,7.3742222806831075
885,3.148533759694519
886,8.101465419885098
887,16.079304520579598
888,13.975773937640119
889,3.4659987602645814
890,6.879500210760067
891,8.148217110941722
892,9.998075000592387
893,12.5998074956906
894,10.25454312526252
895,7.276577600670012
896,10.945078557833268
897,
898,6.838575909373136
899,
900,3.129276063956222
901,7.527756597666742
902,5.43221770885137
903,4.261776180597053
904,
905,9.031498152599951
906,8.029654364863942
907,
908,8.120653526094602
909,8.58774873237671
910,10.738496307267587
911,
912,3.8824239737685704
913,11.163550922502393
914,
915,4.607905591603796
916,13.125532716708912
917,10.75899763644873
918,15.27623958456188
919,15.135887999724293
920,6.076161443671243
921,11.626908126628646
922,6.605277962646096
923,8.4214183630827
924,5.817576140191422
925,10.77162117402211
926,2.3164724261224134
927,12.480621247803512
928,9.37072916045366
929,7.9457688963656965
930,
931,8.756586325000747
932,8.600092360075337
933,
934,12.386850833894776
935,11.763801110814285
936,
937,6.880226801383344
938,11.580866715710037
939,3.6685367233717807
940,8.692581249257739
941,8.299209295072124
942,11.077395314553108
943,9.525427828549379
944,6.20452877624216
945,8.806849628855677
946,15.49012344965977
947,
948,10.67577743822136
949,8.89009136343313
950,12.21703315651651
951,16.136734036486608
952,12.281772312022367
953,10.061323701996104
954,8.96000533939652
955,5.095394568317583
956,10.581398877610946
957,6.36229503789647
958,5.9113854489379785
959,8.87118678335096
960,9.118791684975431
961,9.795716984556812
962,8.529100420991991
963,8.447291002622302
964,3.1145407576726627
965,7.915379212279901
966,4.3908732885138315
967,12.56936975464885
968,8.29503795228119
969,7.514929810449349
970,7.373477965622382
971,5.916125998156464
972,12.287676161787566
973,11.643288524264726
974,9.11731625911771
975,8.255629882991371
976,5.930549022837272
977,16.738025578086376
978,9.09093584447189
979,8.502036120102524
980,7.298959608333619
981,8.938031270486546
982,16.476406749241555
983,5.427882438756756
984,11.08454048182556
985,
986,8.878842140003261
987,
988,13.210675968188282
989,8.2802667952386
990,10.88467093963489
991,13.068438703160442
992,9.226152959325184
993,10.499956957499956
994,11.470430034164085
995,4.617639944645296
996,6.455474263735314
997,12.643006489468409
998,16.382842314945776
999,4.2295539931790564
