,PHD
0,
1,
2,7.646952839083138
3,7.213769819916789
4,5.867329652720482
5,7.944934045712458
6,6.824569109972481
7,7.360665665746742
8,7.325637628290297
9,6.601095056496425
10,8.105861850847438
11,
12,5.2527668647676675
13,
14,6.2462158777065895
15,6.473883761574058
16,
17,8.203371530960311
18,8.201552794273844
19,6.063984923394327
20,
21,7.142328550781866
22,7.852610500967929
23,6.827170892212471
24,8.166843439417619
25,10.089462560185025
26,10.074648415441716
27,5.148709295341113
28,
29,8.573037471456102
30,8.107013948045791
31,5.949380190467438
32,9.799759910094052
33,6.479815123676423
34,
35,9.165775188832674
36,8.154013685434712
37,5.612970274458887
38,6.502725882987223
39,6.148526613585153
40,8.468193172953107
41,
42,6.768115242473808
43,7.113822564339545
44,7.604512181535837
45,8.695243935601987
46,5.536206774070851
47,7.7484202624597405
48,
49,7.1455448247617035
50,6.7327035927817676
51,6.30603924749343
52,7.094665436574719
53,6.433373587376115
54,5.628595576684298
55,7.07261166152419
56,6.517998962128548
57,3.7116708422088647
58,6.025403390168142
59,6.757845947630436
60,7.677281522216706
61,
62,8.306949607036076
63,6.55870221714987
64,6.817798921651905
65,6.539080734665668
66,5.687100589593268
67,10.852727646961084
68,7.371035496678106
69,7.513969844496433
70,
71,9.78032899735885
72,7.501097623238127
73,8.009189650328011
74,10.359208467757934
75,5.3199379449439075
76,
77,6.951649855847828
78,6.318841655130928
79,6.100150793750851
80,7.46620071040377
81,6.562304785375718
82,7.126543623756988
83,10.244171909406703
84,7.789202494729557
85,5.07202160077589
86,6.706829849167401
87,7.847637804473608
88,9.501267482770992
89,
90,5.744260378446914
91,6.911107621824826
92,5.550129819726261
93,6.537232373992781
94,7.434401813221555
95,5.478070562084847
96,5.974105451793506
97,7.0749261373631
98,6.884930058138908
99,4.284326715087514
100,6.377748615526549
101,7.154767711830261
102,6.539323392402257
103,7.488725250609077
104,7.248086516996993
105,7.681914875625237
106,9.604783801682247
107,7.543277518188254
108,10.03244838412919
109,5.85239786073467
110,7.836107198859547
111,6.690129107554465
112,4.929983732481008
113,9.708999380894394
114,6.459009637274836
115,6.99826123669632
116,6.8495596227977495
117,8.898670708127703
118,7.3090996882997565
119,7.495642756105255
120,7.887299432773693
121,6.046616881899233
122,8.320448220068243
123,5.893699720990728
124,6.6751713909685835
125,6.8723723011209445
126,8.66748734067954
127,8.392070796164026
128,6.773408531087331
129,
130,6.542151455586553
131,6.14327010607715
132,6.56654473572181
133,7.33699473489406
134,6.568952698259925
135,
136,6.597981849701487
137,6.702173724658537
138,7.256622130473247
139,6.754732239763507
140,7.417210948989667
141,6.49890809770818
142,9.025092999302023
143,
144,6.5347848712992205
145,7.658306980099188
146,6.965336044725962
147,6.732655275159467
148,
149,7.836022375516983
150,6.5724103182918485
151,7.536936320300364
152,9.117299139307514
153,7.714303265786311
154,6.214276868275181
